step,epoch,loss,grad_norm,learning_rate,eval_mit-restaurant,eval_average,eval_runtime,eval_samples_per_second,eval_steps_per_second
387,0.202,0.1426,2.212050676345825,1.7462187685253654e-05,,,,,
388,0.203,0.1444,2.461848497390747,1.7469750713652346e-05,,,,,
389,0.203,0.168,2.750788688659668,1.7477294274774947e-05,,,,,
390,0.204,0.1697,3.122246503829956,1.748481846858197e-05,,,,,
391,0.204,0.0495,1.384778618812561,1.749232339426596e-05,,,,,
392,0.205,0.2219,7.729020595550537,1.749980915025939e-05,,,,,
393,0.205,0.2113,3.2945611476898193,1.750727583424237e-05,,,,,
394,0.206,0.2199,3.895981550216675,1.7514723543150306e-05,,,,,
395,0.206,0.1013,1.5384342670440674,1.7522152373181448e-05,,,,,
396,0.207,0.1354,5.062442779541016,1.7529562419804357e-05,,,,,
397,0.207,0.1481,3.5500404834747314,1.7536953777765252e-05,,,,,
398,0.208,0.2081,2.7689223289489746,1.7544326541095287e-05,,,,,
399,0.208,0.1584,4.4803056716918945,1.7551680803117723e-05,,,,,
400,0.209,0.0637,2.2644505500793457,1.7559016656455023e-05,,,,,
401,0.209,0.2159,2.840484142303467,1.756633419303585e-05,,,,,
402,0.21,0.2936,4.29513692855835,1.757363350410196e-05,,,,,
403,0.21,0.095,1.9564038515090942,1.7580914680215068e-05,,,,,
404,0.211,0.1931,2.8755412101745605,1.758817781126355e-05,,,,,
405,0.211,0.1982,5.246785640716553,1.7595422986469127e-05,,,,,
406,0.212,0.1353,2.576137065887451,1.7602650294393423e-05,,,,,
407,0.213,0.1471,2.551865577697754,1.760985982294448e-05,,,,,
408,0.213,0.3452,3.3530502319335938,1.7617051659383152e-05,,,,,
409,0.214,0.1797,3.498591661453247,1.762422589032946e-05,,,,,
410,0.214,0.2446,3.8852734565734863,1.7631382601768848e-05,,,,,
411,0.215,0.1557,3.4210851192474365,1.7638521879058346e-05,,,,,
412,0.215,0.114,2.4903087615966797,1.7645643806932727e-05,,,,,
413,0.216,0.1759,2.246492385864258,1.7652748469510474e-05,,,,,
414,0.216,0.2382,6.222701549530029,1.76598359502998e-05,,,,,
415,0.217,0.2078,3.023160457611084,1.7666906332204518e-05,,,,,
416,0.217,0.2856,5.190637588500977,1.7673959697529835e-05,,,,,
417,0.218,0.2014,3.2116284370422363,1.7680996127988143e-05,,,,,
418,0.218,0.2554,3.6274428367614746,1.7688015704704668e-05,,,,,
419,0.219,0.1835,3.5546653270721436,1.769501850822309e-05,,,,,
420,0.219,0.2233,3.153657913208008,1.7702004618511104e-05,,,,,
421,0.22,0.1719,2.28867244720459,1.770897411496587e-05,,,,,
422,0.22,0.1915,2.9074511528015137,1.7715927076419446e-05,,,,,
423,0.221,0.1648,2.157630205154419,1.7722863581144136e-05,,,,,
424,0.221,0.1065,2.7119827270507812,1.7729783706857784e-05,,,,,
425,0.222,0.0823,1.648345708847046,1.7736687530728978e-05,,,,,
426,0.222,0.1174,1.458093285560608,1.774357512938223e-05,,,,,
427,0.223,0.1619,3.2199044227600098,1.7750446578903073e-05,,,,,
428,0.223,0.1379,4.225841999053955,1.775730195484311e-05,,,,,
429,0.224,0.2808,3.6082494258880615,1.7764141332224994e-05,,,,,
430,0.225,0.2136,4.145310878753662,1.7770964785547342e-05,,,,,
431,0.225,0.0782,1.5662448406219482,1.7777772388789635e-05,,,,,
432,0.226,0.1061,1.716537356376648,1.7784564215416996e-05,,,,,
433,0.226,0.1271,3.5050172805786133,1.7791340338384963e-05,,,,,
434,0.227,0.1342,2.2279927730560303,1.7798100830144206e-05,,,,,
435,0.227,0.1389,3.1939940452575684,1.7804845762645138e-05,,,,,
436,0.228,0.1614,4.24372673034668,1.7811575207342548e-05,,,,,
437,0.228,0.1427,4.0191521644592285,1.7818289235200113e-05,,,,,
438,0.229,0.1487,3.021387815475464,1.7824987916694913e-05,,,,,
439,0.229,0.1241,2.392549514770508,1.7831671321821852e-05,,,,,
440,0.23,0.125,3.545654296875,1.783833952009805e-05,,,,,
441,0.23,0.2595,7.818576812744141,1.7844992580567188e-05,,,,,
442,0.231,0.1674,4.174398899078369,1.7851630571803786e-05,,,,,
443,0.231,0.2155,3.458399772644043,1.7858253561917466e-05,,,,,
444,0.232,0.2025,4.771100997924805,1.7864861618557118e-05,,,,,
445,0.232,0.1187,2.5551891326904297,1.787145480891506e-05,,,,,
446,0.233,0.1327,2.9281857013702393,1.7878033199731132e-05,,,,,
447,0.233,0.0999,1.8811670541763306,1.788459685729677e-05,,,,,
448,0.234,0.1239,2.2460174560546875,1.7891145847458973e-05,,,,,
449,0.234,0.1678,4.044944763183594,1.7897680235624313e-05,,,,,
450,0.235,0.1311,4.389587879180908,1.790420008676282e-05,,,,,
451,0.236,0.0895,2.1483802795410156,1.7910705465411873e-05,,,,,
452,0.236,0.2404,3.884934186935425,1.7917196435680034e-05,,,,,
453,0.237,0.1985,4.585799217224121,1.7923673061250825e-05,,,,,
454,0.237,0.1825,2.821025848388672,1.7930135405386505e-05,,,,,
455,0.238,0.1178,3.127307415008545,1.793658353093174e-05,,,,,
456,0.238,0.1329,4.481842517852783,1.7943017500317307e-05,,,,,
457,0.239,0.1246,2.0396010875701904,1.794943737556369e-05,,,,,
458,0.239,0.0844,2.7275166511535645,1.7955843218284686e-05,,,,,
459,0.24,0.2065,2.9115326404571533,1.7962235089690948e-05,,,,,
460,0.24,0.5533,8.025657653808594,1.7968613050593496e-05,,,,,
461,0.241,0.0657,1.217901587486267,1.797497716140718e-05,,,,,
462,0.241,0.1074,1.9799484014511108,1.798132748215413e-05,,,,,
463,0.242,0.3667,5.742094993591309,1.7987664072467133e-05,,,,,
464,0.242,0.248,3.7791149616241455,1.7993986991593007e-05,,,,,
465,0.243,0.181,2.345402956008911,1.8000296298395918e-05,,,,,
466,0.243,0.174,2.894179105758667,1.8006592051360676e-05,,,,,
467,0.244,0.244,2.155120611190796,1.801287430859598e-05,,,,,
468,0.244,0.1812,3.131385087966919,1.801914312783763e-05,,,,,
469,0.245,0.2997,4.312894344329834,1.802539856645173e-05,,,,,
470,0.245,0.1425,2.877211093902588,1.803164068143783e-05,,,,,
471,0.246,0.1482,2.2308454513549805,1.8037869529432022e-05,,,,,
472,0.246,0.2659,5.980125904083252,1.8044085166710055e-05,,,,,
473,0.247,0.1393,3.5672264099121094,1.8050287649190367e-05,,,,,
474,0.248,0.2321,3.3050782680511475,1.8056477032437113e-05,,,,,
475,0.248,0.121,1.8397783041000366,1.806265337166313e-05,,,,,
476,0.249,0.1027,2.277153253555298,1.8068816721732928e-05,,,,,
477,0.249,0.1894,2.1733977794647217,1.807496713716558e-05,,,,,
478,0.25,0.1732,2.3518636226654053,1.8081104672137638e-05,,,,,
479,0.25,0.1979,2.721008539199829,1.8087229380485988e-05,,,,,
480,0.251,0.1533,2.1311049461364746,1.8093341315710688e-05,,,,,
481,0.251,0.1623,11.987573623657227,1.8099440530977752e-05,,,,,
482,0.252,0.1154,2.1580052375793457,1.810552707912196e-05,,,,,
483,0.252,0.0672,1.252185344696045,1.8111601012649577e-05,,,,,
484,0.253,0.171,3.795840263366699,1.8117662383741074e-05,,,,,
485,0.253,0.1282,3.385483503341675,1.8123711244253833e-05,,,,,
486,0.254,0.1794,3.6932718753814697,1.812974764572479e-05,,,,,
487,0.254,0.1714,3.346900224685669,1.8135771639373083e-05,,,,,
488,0.255,0.1403,4.057589530944824,1.8141783276102657e-05,,,,,
489,0.255,0.1312,2.5847983360290527,1.814778260650483e-05,,,,,
490,0.256,0.1194,7.434347629547119,1.815376968086088e-05,,,,,
491,0.256,0.1171,3.4328930377960205,1.8159744549144537e-05,,,,,
492,0.257,0.0825,2.320880889892578,1.816570726102451e-05,,,,,
493,0.257,0.1677,4.087571144104004,1.817165786586696e-05,,,,,
494,0.258,0.1953,4.867031097412109,1.817759641273794e-05,,,,,
495,0.258,0.1667,3.003645896911621,1.8183522950405844e-05,,,,,
496,0.259,0.2246,5.44286584854126,1.818943752734379e-05,,,,,
497,0.26,0.1172,3.900439977645874,1.8195340191732e-05,,,,,
498,0.26,0.0974,2.4955015182495117,1.820123099146018e-05,,,,,
499,0.261,0.095,2.7455217838287354,1.8207109974129816e-05,,,,,
500,0.261,0.116,2.8018627166748047,1.821297718705651e-05,,,,,
501,0.262,0.1093,3.1924028396606445,1.8218832677272247e-05,,,,,
502,0.262,0.2595,7.067190647125244,1.8224676491527662e-05,,,,,
503,0.263,0.0886,1.7925474643707275,1.8230508676294293e-05,,,,,
504,0.263,0.0906,3.0012571811676025,1.823632927776677e-05,,,,,
505,0.264,0.2122,3.4047398567199707,1.824213834186504e-05,,,,,
506,0.264,0.2224,2.5439209938049316,1.8247935914236522e-05,,,,,
507,0.265,0.1831,2.5337398052215576,1.8253722040258264e-05,,,,,
508,0.265,0.0971,2.0215904712677,1.8259496765039087e-05,,,,,
509,0.266,0.0964,1.4772541522979736,1.8265260133421662e-05,,,,,
510,0.266,0.1371,2.5311717987060547,1.827101218998464e-05,,,,,
511,0.267,0.2297,2.4888927936553955,1.827675297904469e-05,,,,,
512,0.267,0.1322,2.100961446762085,1.8282482544658554e-05,,,,,
513,0.268,0.1379,2.308896780014038,1.82882009306251e-05,,,,,
514,0.268,0.1488,4.0441412925720215,1.8293908180487298e-05,,,,,
515,0.269,0.1402,2.159031629562378,1.8299604337534214e-05,,,,,
516,0.269,0.1603,2.236586093902588,1.8305289444803007e-05,,,,,
517,0.27,0.0923,1.7530100345611572,1.8310963545080857e-05,,,,,
518,0.27,0.1962,2.4794347286224365,1.831662668090689e-05,,,,,
519,0.271,0.167,2.242694139480591,1.832227889457412e-05,,,,,
520,0.272,0.1732,3.19759464263916,1.8327920228131322e-05,,,,,
521,0.272,0.1482,2.634309768676758,1.833355072338491e-05,,,,,
522,0.273,0.0863,1.7311397790908813,1.8339170421900802e-05,,,,,
523,0.273,0.1425,3.347094774246216,1.8344779365006263e-05,,,,,
524,0.274,0.0784,1.2167199850082397,1.8350377593791723e-05,,,,,
525,0.274,0.157,2.8888537883758545,1.835596514911259e-05,,,,,
526,0.275,0.1144,1.6767795085906982,1.836154207159103e-05,,,,,
527,0.275,0.2262,4.751972675323486,1.836710840161774e-05,,,,,
528,0.276,0.1215,1.8036192655563354,1.8372664179353713e-05,,,,,
529,0.276,0.2042,3.7306623458862305,1.8378209444731967e-05,,,,,
530,0.277,0.2015,3.0307538509368896,1.838374423745927e-05,,,,,
531,0.277,0.2175,3.884519338607788,1.838926859701785e-05,,,,,
532,0.278,0.1029,2.446079969406128,1.839478256266708e-05,,,,,
533,0.278,0.1505,2.468759775161743,1.8400286173445147e-05,,,,,
534,0.279,0.1298,2.4163835048675537,1.840577946817072e-05,,,,,
535,0.279,0.1779,2.6947062015533447,1.8411262485444598e-05,,,,,
536,0.28,0.1881,2.8361165523529053,1.8416735263651316e-05,,,,,
537,0.28,0.1357,5.194428443908691,1.8422197840960774e-05,,,,,
538,0.281,0.2036,2.978641986846924,1.8427650255329838e-05,,,,,
539,0.281,0.1571,3.2393038272857666,1.8433092544503905e-05,,,,,
540,0.282,0.183,1.8291213512420654,1.8438524746018483e-05,,,,,
541,0.283,0.0625,2.4604573249816895,1.8443946897200744e-05,,,,,
542,0.283,0.091,2.8671152591705322,1.8449359035171066e-05,,,,,
543,0.284,0.2153,2.472634792327881,1.8454761196844543e-05,,,,,
544,0.284,0.0857,1.5213888883590698,1.8460153418932505e-05,,,,,
545,0.285,0.2146,2.7732064723968506,1.8465535737944035e-05,,,,,
546,0.285,0.1492,2.364837884902954,1.8470908190187406e-05,,,,,
547,0.286,0.0909,1.5193679332733154,1.847627081177159e-05,,,,,
548,0.286,0.1308,2.8665547370910645,1.8481623638607706e-05,,,,,
549,0.287,0.1404,3.4981300830841064,1.848696670641045e-05,,,,,
550,0.287,0.1505,2.6713647842407227,1.8492300050699536e-05,,,,,
551,0.288,0.104,2.9688687324523926,1.8497623706801114e-05,,,,,
552,0.288,0.1235,2.9853391647338867,1.8502937709849158e-05,,,,,
553,0.289,0.1118,1.9896634817123413,1.8508242094786885e-05,,,,,
554,0.289,0.2412,3.9894495010375977,1.8513536896368103e-05,,,,,
555,0.29,0.2278,3.384629011154175,1.8518822149158605e-05,,,,,
556,0.29,0.1071,2.4810993671417236,1.8524097887537496e-05,,,,,
557,0.291,0.1602,3.7905662059783936,1.8529364145698565e-05,,,,,
558,0.291,0.2101,6.362367630004883,1.8534620957651583e-05,,,,,
559,0.292,0.1195,3.3741812705993652,1.8539868357223644e-05,,,,,
560,0.292,0.1738,2.873685121536255,1.854510637806046e-05,,,,,
561,0.293,0.1981,4.135117053985596,1.8550335053627665e-05,,,,,
562,0.293,0.0665,2.0475122928619385,1.8555554417212085e-05,,,,,
563,0.294,0.1676,5.420489311218262,1.856076450192302e-05,,,,,
564,0.295,0.1589,2.731499195098877,1.8565965340693496e-05,,,,,
565,0.295,0.1687,2.0611767768859863,1.8571156966281517e-05,,,,,
566,0.296,0.0897,2.154407501220703,1.857633941127132e-05,,,,,
567,0.296,0.1438,2.2613422870635986,1.8581512708074564e-05,,,,,
568,0.297,0.1103,1.9969242811203003,1.858667688893158e-05,,,,,
569,0.297,0.1616,12.131875991821289,1.8591831985912573e-05,,,,,
570,0.298,0.0608,1.216975212097168,1.8596978030918795e-05,,,,,
571,0.298,0.2189,3.7902965545654297,1.8602115055683746e-05,,,,,
572,0.299,0.1663,3.8599295616149902,1.8607243091774347e-05,,,,,
573,0.299,0.0454,1.4461427927017212,1.8612362170592115e-05,,,,,
574,0.3,0.0696,1.4379396438598633,1.8617472323374285e-05,,,,,
575,0.3,0.1383,2.337240695953369,1.8622573581194984e-05,,,,,
576,0.301,0.0753,2.089007616043091,1.8627665974966353e-05,,,,,
577,0.301,0.288,9.066157341003418,1.8632749535439666e-05,,,,,
578,0.302,0.0779,2.362769603729248,1.863782429320646e-05,,,,,
579,0.302,0.1576,4.62670373916626,1.8642890278699623e-05,,,,,
580,0.303,0.1785,2.61820650100708,1.8647947522194494e-05,,,,,
581,0.303,0.0967,3.3767611980438232,1.865299605380995e-05,,,,,
582,0.304,0.1191,1.8992865085601807,1.8658035903509498e-05,,,,,
583,0.304,0.0882,4.184933185577393,1.8663067101102297e-05,,,,,
584,0.305,0.153,2.857818603515625,1.866808967624427e-05,,,,,
585,0.305,0.1914,6.346502304077148,1.8673103658439117e-05,,,,,
586,0.306,0.0506,1.1139243841171265,1.867810907703937e-05,,,,,
587,0.307,0.1944,6.3313775062561035,1.8683105961247427e-05,,,,,
588,0.307,0.1124,3.0482876300811768,1.868809434011654e-05,,,,,
589,0.308,0.0617,2.6417150497436523,1.869307424255189e-05,,,,,
590,0.308,0.1703,2.253627300262451,1.8698045697311542e-05,,,,,
591,0.309,0.1848,3.060234546661377,1.8703008733007454e-05,,,,,
592,0.309,0.2131,3.7006447315216064,1.870796337810647e-05,,,,,
593,0.31,0.0626,1.4845126867294312,1.871290966093131e-05,,,,,
594,0.31,0.1379,5.485976219177246,1.871784760966151e-05,,,,,
595,0.311,0.0975,2.757603645324707,1.8722777252334415e-05,,,,,
596,0.311,0.1288,1.9839332103729248,1.8727698616846124e-05,,,,,
597,0.312,0.1445,3.2646727561950684,1.8732611730952436e-05,,,,,
598,0.312,0.1135,2.0274908542633057,1.8737516622269792e-05,,,,,
599,0.313,0.16,5.2852044105529785,1.8742413318276205e-05,,,,,
600,0.313,0.1273,2.368840217590332,1.8747301846312175e-05,,,,,
601,0.314,0.1914,2.713932752609253,1.875218223358162e-05,,,,,
602,0.314,0.14,2.134155511856079,1.8757054507152782e-05,,,,,
603,0.315,0.1426,2.6005613803863525,1.876191869395911e-05,,,,,
604,0.315,0.126,2.0808069705963135,1.876677482080018e-05,,,,,
605,0.316,0.1181,2.442091703414917,1.877162291434256e-05,,,,,
606,0.316,0.1298,2.2169430255889893,1.87764630011207e-05,,,,,
607,0.317,0.1729,2.5379109382629395,1.8781295107537798e-05,,,,,
608,0.317,0.103,1.2288211584091187,1.878611925986666e-05,,,,,
609,0.318,0.2012,3.324713706970215,1.8790935484250575e-05,,,,,
610,0.319,0.1638,2.3551502227783203,1.8795743806704145e-05,,,,,
611,0.319,0.1033,1.9209152460098267,1.880054425311413e-05,,,,,
612,0.32,0.0981,2.2245125770568848,1.8805336849240304e-05,,,,,
613,0.32,0.158,2.7497940063476562,1.8810121620716263e-05,,,,,
614,0.321,0.1516,2.7398524284362793,1.8814898593050253e-05,,,,,
615,0.321,0.1129,2.0809378623962402,1.8819667791625996e-05,,,,,
616,0.322,0.1071,1.8487217426300049,1.8824429241703486e-05,,,,,
617,0.322,0.0901,1.9956457614898682,1.8829182968419796e-05,,,,,
618,0.323,0.1188,1.8622299432754517,1.8833928996789873e-05,,,,,
619,0.323,0.1548,2.7316367626190186,1.8838667351707347e-05,,,,,
620,0.324,0.1211,2.229891777038574,1.8843398057945274e-05,,,,,
621,0.324,0.1759,2.8244872093200684,1.8848121140156954e-05,,,,,
622,0.325,0.0783,1.4204341173171997,1.8852836622876674e-05,,,,,
623,0.325,0.1671,2.09394907951355,1.8857544530520496e-05,,,,,
624,0.326,0.1489,2.3066530227661133,1.8862244887386987e-05,,,,,
625,0.326,0.0509,0.9102411270141602,1.8866937717657997e-05,,,,,
626,0.327,0.1004,2.447664499282837,1.8871623045399398e-05,,,,,
627,0.327,0.1019,3.9386162757873535,1.887630089456182e-05,,,,,
628,0.328,0.1688,2.7680323123931885,1.888097128898138e-05,,,,,
629,0.328,0.1619,3.5688459873199463,1.8885634252380426e-05,,,,,
630,0.329,0.0709,1.5470569133758545,1.8890289808368256e-05,,,,,
631,0.33,0.1608,3.314955949783325,1.8894937980441825e-05,,,,,
632,0.33,0.1141,5.264189720153809,1.889957879198647e-05,,,,,
633,0.331,0.2161,2.5772361755371094,1.8904212266276595e-05,,,,,
634,0.331,0.1132,1.8332500457763672,1.8908838426476405e-05,,,,,
635,0.332,0.133,1.9293147325515747,1.8913457295640574e-05,,,,,
636,0.332,0.0887,2.526139974594116,1.8918068896714933e-05,,,,,
637,0.333,0.1879,2.732572317123413,1.8922673252537175e-05,,,,,
638,0.333,0.2269,3.089855670928955,1.892727038583752e-05,,,,,
639,0.334,0.061,1.481263279914856,1.8931860319239377e-05,,,,,
640,0.334,0.1064,2.579575777053833,1.893644307526004e-05,,,,,
641,0.335,0.1846,3.0323293209075928,1.8941018676311332e-05,,,,,
642,0.335,0.1494,2.425868511199951,1.8945587144700263e-05,,,,,
643,0.336,0.2227,3.5359530448913574,1.895014850262968e-05,,,,,
644,0.336,0.1703,3.0398082733154297,1.895470277219893e-05,,,,,
645,0.337,0.2629,4.737430095672607,1.8959249975404494e-05,,,,,
646,0.337,0.1929,3.0779004096984863,1.8963790134140616e-05,,,,,
647,0.338,0.1848,3.182917594909668,1.896832327019994e-05,,,,,
648,0.338,0.1743,4.741884231567383,1.8972849405274145e-05,,,,,
649,0.339,0.0446,1.3511799573898315,1.897736856095457e-05,,,,,
650,0.339,0.182,4.580540657043457,1.898188075873281e-05,,,,,
651,0.34,0.1547,2.4069271087646484,1.8986386020001355e-05,,,,,
652,0.34,0.1603,1.9640945196151733,1.8990884366054186e-05,,,,,
653,0.341,0.1804,1.8072186708450317,1.8995375818087374e-05,,,,,
654,0.342,0.1379,2.5125732421875,1.8999860397199697e-05,,,,,
655,0.342,0.0505,0.8607617020606995,1.900433812439321e-05,,,,,
656,0.343,0.1044,1.1829413175582886,1.9008809020573862e-05,,,,,
657,0.343,0.068,1.1610922813415527,1.9013273106552065e-05,,,,,
658,0.344,0.1049,1.8434141874313354,1.9017730403043265e-05,,,,,
659,0.344,0.1899,4.92698335647583,1.902218093066855e-05,,,,,
660,0.345,0.1219,2.897336959838867,1.90266247099552e-05,,,,,
661,0.345,0.1955,2.3812665939331055,1.903106176133725e-05,,,,,
662,0.346,0.0824,1.8634700775146484,1.9035492105156077e-05,,,,,
663,0.346,0.1587,3.6326406002044678,1.903991576166094e-05,,,,,
664,0.347,0.0655,2.5234084129333496,1.9044332751009536e-05,,,,,
665,0.347,0.2332,3.7084546089172363,1.9048743093268567e-05,,,,,
666,0.348,0.1173,4.631162643432617,1.905314680841427e-05,,,,,
667,0.348,0.261,3.8755862712860107,1.9057543916332964e-05,,,,,
668,0.349,0.2006,4.314990520477295,1.90619344368216e-05,,,,,
669,0.349,0.2092,3.7410364151000977,1.9066318389588284e-05,,,,,
670,0.35,0.1413,3.658405065536499,1.9070695794252803e-05,,,,,
671,0.35,0.2031,3.3027868270874023,1.907506667034717e-05,,,,,
672,0.351,0.0896,1.902961254119873,1.907943103731612e-05,,,,,
673,0.351,0.1161,3.09515380859375,1.9083788914517677e-05,,,,,
674,0.352,0.146,2.2593886852264404,1.9088140321223605e-05,,,,,
675,0.352,0.1062,1.887542963027954,1.909248527661997e-05,,,,,
676,0.353,0.1333,1.683029294013977,1.909682379980762e-05,,,,,
677,0.354,0.1364,2.2526564598083496,1.910115590980271e-05,,,,,
678,0.354,0.2007,3.302377939224243,1.9105481625537182e-05,,,,,
679,0.355,0.1119,1.9977253675460815,1.9109800965859267e-05,,,,,
680,0.355,0.0499,3.2595162391662598,1.9114113949533996e-05,,,,,
681,0.356,0.078,1.762703776359558,1.9118420595243653e-05,,,,,
682,0.356,0.1187,2.0407941341400146,1.91227209215883e-05,,,,,
683,0.357,0.0871,1.8576390743255615,1.9127014947086227e-05,,,,,
684,0.357,0.0984,1.0611573457717896,1.9131302690174456e-05,,,,,
685,0.358,0.0773,1.3578463792800903,1.9135584169209193e-05,,,,,
686,0.358,0.2113,3.324678659439087,1.9139859402466313e-05,,,,,
687,0.359,0.2004,3.061591863632202,1.9144128408141835e-05,,,,,
688,0.359,0.0588,1.319943904876709,1.9148391204352363e-05,,,,,
689,0.36,0.1262,2.271256923675537,1.915264780913557e-05,,,,,
690,0.36,0.1461,3.1609511375427246,1.9156898240450645e-05,,,,,
691,0.361,0.1163,1.6559762954711914,1.9161142516178754e-05,,,,,
692,0.361,0.0617,1.1533288955688477,1.9165380654123477e-05,,,,,
693,0.362,0.2184,2.754988431930542,1.916961267201128e-05,,,,,
694,0.362,0.1532,1.9158872365951538,1.917383858749194e-05,,,,,
695,0.363,0.0769,1.8477948904037476,1.9178058418138984e-05,,,,,
696,0.363,0.0845,2.0687501430511475,1.9182272181450156e-05,,,,,
697,0.364,0.1812,2.3946750164031982,1.9186479894847817e-05,,,,,
698,0.364,0.0915,2.2248501777648926,1.91906815756794e-05,,,,,
699,0.365,0.1279,2.5367705821990967,1.9194877241217828e-05,,,,,
700,0.366,0.1506,2.8415141105651855,1.9199066908661947e-05,,,,,
701,0.366,0.1521,2.946361780166626,1.920325059513695e-05,,,,,
702,0.367,0.1754,1.8565024137496948,1.920742831769478e-05,,,,,
703,0.367,0.0784,1.4756412506103516,1.9211600093314578e-05,,,,,
704,0.368,0.07,2.4188268184661865,1.9215765938903067e-05,,,,,
705,0.368,0.0431,1.0055944919586182,1.9219925871294983e-05,,,,,
706,0.369,0.11,1.8993209600448608,1.922407990725346e-05,,,,,
707,0.369,0.0791,1.717657446861267,1.9228228063470476e-05,,,,,
708,0.37,0.1107,2.809314012527466,1.9232370356567207e-05,,,,,
709,0.37,0.1192,2.161346435546875,1.9236506803094463e-05,,,,,
710,0.371,0.1772,3.118058443069458,1.924063741953307e-05,,,,,
711,0.371,0.1108,3.0957653522491455,1.924476222229426e-05,,,,,
712,0.372,0.0819,1.3602582216262817,1.9248881227720077e-05,,,,,
713,0.372,0.0922,2.326437473297119,1.9252994452083748e-05,,,,,
714,0.373,0.0653,1.423263669013977,1.9257101911590073e-05,,,,,
715,0.373,0.1552,2.514575719833374,1.9261203622375835e-05,,,,,
716,0.374,0.1874,2.643709897994995,1.926529960051013e-05,,,,,
717,0.374,0.2219,3.486637592315674,1.926938986199479e-05,,,,,
